,id,f16_Rating,f16_Crossing,f16_Finishing,f16_Heading,f16_Short_Pass,f16_Volleys,f16_Dribbling,f16_Curve,f16_Freekick_Accuracy,f16_Long_Pass,f16_Ball_Control,f16_Acceleration,f16_Speed,f16_Agility,f16_Reactions,f16_Balance,f16_Shot_Power,f16_Jumping,f16_Stamina,f16_Strength,f16_Long_shots,f16_Aggression,f16_Interceptions,f16_Attacking_Position,f16_Vision,f16_penalties,f16_Marking,f16_Standing_Tackle,f16_Sliding_Tackle,f16_GK_Diving,f16_GK_Handling,f16_GK_Kicking,f16_GK_Positioning,f16_GK_Reflexes,f16_Height,f16_Weight,f16_Age,f16_Att_WR,f16_Def_WR,f17_Rating,f17_Height,f17_Weight,f17_Age,f17_Weak_foot,f17_Skill_Moves,f17_Ball_Control,f17_Dribbling,f17_Marking,f17_Sliding_Tackle,f17_Standing_Tackle,f17_Aggression,f17_Reactions,f17_Attacking_Position,f17_Interceptions,f17_Vision,f17_Composure,f17_Crossing,f17_Short_Pass,f17_Long_Pass,f17_Acceleration,f17_Speed,f17_Stamina,f17_Strength,f17_Balance,f17_Agility,f17_Jumping,f17_Heading,f17_Shot_Power,f17_Finishing,f17_Long_Shots,f17_Curve,f17_Freekick_Accuracy,f17_Penalties,f17_Volleys,f17_GK_Positioning,f17_GK_Diving,f17_GK_Kicking,f17_GK_Handling,f17_GK_Reflexes,f17_Att_WR,f17_Def_WR,pac,sho,pas,dri,def,phy
432,232757,58,53,47,31,61,48,61,54,52,57,60,62,65,71,48,68,52,34,56,34,51,46,41,48,65,50,34,52,51,12,12,9,11,9,172,132,19,medium,medium,58,172,132,19,3,3,60,61,34,51,52,46,48,48,41,65,62,53,61,57,62,65,56,34,68,71,34,31,52,47,51,54,52,50,48,11,12,9,12,9,medium,medium,63,50,61,64,45,45
433,232544,58,53,52,52,64,55,61,54,50,60,65,64,60,59,56,59,66,57,53,62,45,40,30,55,55,64,42,52,55,7,15,7,11,8,186,168,21,high,medium,58,186,168,21,3,3,65,61,42,55,52,40,56,55,30,55,61,53,64,60,64,60,53,62,59,59,57,52,66,52,45,54,50,64,55,11,7,7,15,8,high,medium,55,54,58,62,45,58
434,229266,58,34,23,52,45,34,38,25,32,38,40,67,55,49,45,67,43,70,52,60,24,47,58,23,31,40,60,64,61,10,13,7,11,8,190,168,19,medium,medium,58,190,168,19,3,2,40,38,60,61,64,47,45,23,58,31,50,34,45,38,67,55,52,60,67,49,70,52,43,23,24,25,32,40,34,11,10,7,13,8,medium,medium,55,29,37,41,60,58
435,227681,58,35,62,48,51,48,50,43,34,39,54,74,70,58,58,65,60,63,62,57,55,37,20,55,51,58,20,16,23,13,16,12,11,12,180,161,22,high,medium,58,180,161,22,3,2,54,50,20,23,16,37,58,55,20,51,52,35,51,39,74,70,62,57,65,58,63,48,60,62,55,43,34,58,48,11,13,12,16,12,high,medium,70,60,45,55,23,58
436,225543,58,20,15,21,29,19,20,19,12,26,27,41,45,33,56,63,26,55,25,51,16,20,20,11,23,25,13,19,17,60,53,56,52,63,184,152,20,medium,medium,58,184,152,20,2,1,27,20,13,17,19,20,56,11,20,23,28,20,29,26,41,45,25,51,63,33,55,21,26,15,16,19,12,25,19,52,60,56,53,63,medium,medium,60,56,56,62,43,57
437,211505,58,38,27,63,43,35,33,36,35,38,39,54,48,42,56,48,51,70,58,62,22,50,59,27,37,45,58,58,57,8,7,11,8,13,191,185,22,medium,medium,58,191,185,22,3,2,39,33,58,57,58,50,56,27,59,37,50,38,43,38,54,48,58,62,48,42,70,63,51,27,22,36,35,45,35,8,8,11,7,13,medium,medium,51,32,39,38,59,63
438,234743,57,35,56,62,49,48,53,47,48,42,60,62,68,64,49,52,56,65,60,60,43,52,26,54,47,55,25,25,24,8,14,14,7,12,183,157,18,medium,medium,57,183,157,18,3,3,60,53,25,24,25,52,49,54,26,47,48,35,49,42,62,68,60,60,52,64,65,62,56,56,43,47,48,55,48,7,8,14,14,12,medium,medium,67,54,45,57,29,65
439,234645,57,45,37,51,31,36,70,35,36,30,36,61,56,59,59,43,32,58,55,45,29,56,61,46,39,45,57,68,67,13,14,12,9,6,175,165,20,high,medium,57,175,165,20,3,2,36,70,57,67,68,56,59,46,61,39,38,45,31,30,61,56,55,45,43,59,58,51,32,37,29,35,36,45,36,9,13,12,14,6,high,medium,58,35,36,57,62,52
440,230697,57,59,53,52,63,56,59,56,57,60,62,63,64,63,61,61,65,53,45,53,46,45,31,53,56,60,43,46,56,7,8,15,7,12,180,150,20,medium,medium,57,180,150,20,3,3,62,59,43,56,46,45,61,53,31,56,63,59,63,60,63,64,45,53,61,63,53,52,65,53,46,56,57,60,56,7,7,15,8,12,medium,medium,62,55,60,61,44,49
441,227854,57,32,22,55,61,25,42,28,23,29,60,62,55,34,49,65,38,70,60,57,19,46,50,28,54,39,56,61,59,7,6,11,15,13,183,163,19,medium,medium,57,183,163,19,3,2,60,42,56,59,61,46,49,28,50,54,43,32,61,29,62,55,60,57,65,34,70,55,38,22,19,28,23,39,25,15,7,11,6,13,medium,medium,55,26,48,48,57,59
442,224371,57,42,57,62,53,45,54,43,44,41,55,65,62,68,56,70,49,60,58,61,48,42,18,53,57,61,21,24,24,14,8,14,10,7,174,154,21,medium,medium,57,174,154,21,3,2,55,54,21,24,24,42,56,53,18,57,51,42,53,41,65,62,58,61,70,68,60,62,49,57,48,43,44,61,45,10,14,14,8,7,medium,medium,76,62,55,71,34,62
443,224263,57,46,28,62,57,33,47,43,34,50,52,58,65,60,53,71,44,70,62,58,30,59,50,35,46,51,56,60,58,6,13,16,13,15,176,163,20,medium,medium,57,176,163,20,3,2,52,47,56,58,60,59,53,35,50,46,48,46,57,50,58,65,62,58,71,60,70,62,44,28,30,43,34,51,33,13,6,16,13,15,medium,medium,71,33,53,53,60,61
444,220774,57,47,24,58,40,38,51,29,33,35,49,64,64,57,56,65,43,68,58,60,31,56,59,32,38,48,55,62,59,12,6,11,7,9,183,150,20,medium,medium,57,183,150,20,3,2,49,51,55,59,62,56,56,32,59,38,51,47,40,35,64,64,58,60,65,57,68,58,43,24,31,29,33,48,38,7,12,11,6,9,medium,medium,69,32,39,53,58,62
445,234252,56,33,22,54,34,31,34,33,34,29,47,62,58,44,51,62,41,61,53,57,22,57,58,25,33,49,51,60,59,12,14,5,15,10,185,176,18,medium,high,56,185,176,18,2,2,47,34,51,59,60,57,51,25,58,33,52,33,34,29,62,58,53,57,62,44,61,54,41,22,22,33,34,49,31,15,12,5,14,10,medium,high,59,28,33,43,59,65
446,234249,56,33,56,60,48,50,50,38,28,28,56,49,55,50,50,67,57,63,61,68,50,59,18,56,49,55,29,26,23,10,8,7,13,15,191,170,18,high,medium,56,191,170,18,3,2,56,50,29,23,26,59,50,56,18,49,49,33,48,28,49,55,61,68,67,50,63,60,57,56,50,38,28,55,50,13,10,7,8,15,high,medium,57,58,43,56,28,66
447,228410,56,17,14,16,27,20,11,16,11,21,16,40,44,32,50,48,23,59,44,67,15,19,20,19,33,21,20,18,13,62,50,59,50,58,193,176,19,medium,medium,56,193,176,19,2,1,16,11,20,13,18,19,50,19,20,33,28,17,27,21,40,44,44,67,48,32,59,16,23,14,15,16,11,21,20,50,62,59,50,58,medium,medium,67,61,62,61,42,59
448,224887,56,33,63,53,49,42,44,41,29,29,54,76,73,57,48,73,62,64,50,43,63,30,12,48,47,68,15,13,12,13,13,15,13,16,175,159,20,medium,medium,56,175,159,20,3,2,54,44,15,12,13,30,48,48,12,47,57,33,49,29,76,73,50,43,73,57,64,53,62,63,63,41,29,68,42,13,13,15,13,16,medium,medium,71,61,41,55,17,49
449,222503,56,16,14,18,29,17,16,13,14,26,24,40,48,32,55,54,24,52,38,55,21,28,23,15,20,31,16,14,18,60,54,54,50,57,186,163,20,medium,medium,56,186,163,20,2,1,24,16,16,18,14,28,55,15,23,20,24,16,29,26,40,48,38,55,54,32,52,18,24,14,21,13,14,31,17,50,60,54,54,57,medium,medium,60,54,54,57,34,50
450,234706,54,52,34,36,43,33,54,44,48,42,53,78,78,64,49,72,44,60,54,42,38,55,50,47,37,43,50,50,49,13,7,6,6,15,175,154,19,medium,medium,54,175,154,19,2,2,53,54,50,49,50,55,49,47,50,37,39,52,43,42,78,78,54,42,72,64,60,36,44,34,38,44,48,43,33,6,13,6,7,15,medium,medium,82,40,60,64,62,61
451,233528,54,28,55,46,48,35,46,36,30,30,44,91,90,72,50,71,52,59,66,56,48,31,17,49,43,51,11,15,14,7,9,11,12,13,180,143,19,medium,medium,54,180,143,19,2,2,44,46,11,14,15,31,50,49,17,43,45,28,48,30,91,90,66,56,71,72,59,46,52,55,48,36,30,51,35,12,7,11,9,13,medium,medium,88,52,39,49,17,55
452,231172,54,11,8,14,52,9,12,12,11,40,40,30,26,40,50,39,17,52,41,64,5,40,9,4,32,11,9,22,11,51,54,56,55,52,188,181,19,medium,medium,54,188,181,19,2,1,40,12,9,11,22,40,50,4,9,32,40,11,52,40,30,26,41,64,39,40,52,14,17,8,5,12,11,11,9,55,51,56,54,52,medium,medium,53,54,56,54,28,55
453,221545,54,48,43,47,70,42,51,48,42,66,52,65,67,58,49,66,56,53,34,58,42,40,29,50,51,51,35,47,51,11,9,14,14,8,183,146,20,medium,medium,54,183,146,20,3,2,52,51,35,51,47,40,49,50,29,51,57,48,70,66,65,67,34,58,66,58,53,47,56,43,42,48,42,51,42,14,11,14,9,8,medium,medium,63,46,59,53,40,50
454,235458,53,32,26,49,37,28,35,28,28,28,41,57,60,48,57,59,49,69,62,88,30,55,48,27,36,36,41,51,43,9,10,7,7,14,196,209,20,low,medium,53,196,209,20,2,2,41,35,41,43,51,55,57,27,48,36,44,32,37,28,57,60,62,88,59,48,69,49,49,26,30,28,28,36,28,7,9,7,10,14,low,medium,59,32,36,41,55,80
455,231639,53,48,26,45,31,24,56,30,30,26,42,69,67,59,54,69,25,55,57,50,22,56,53,44,31,35,45,54,56,12,14,14,13,9,178,159,20,medium,medium,53,178,159,20,2,2,42,56,45,56,54,56,54,44,53,31,34,48,31,26,69,67,57,50,69,59,55,45,25,26,22,30,30,35,24,13,12,14,14,9,medium,medium,65,33,45,55,56,60
456,230807,53,47,25,45,29,28,56,31,30,29,41,65,61,59,51,72,28,61,58,49,26,51,56,50,37,34,46,55,59,14,13,11,9,7,177,154,18,medium,medium,53,177,154,18,3,2,41,56,46,59,55,51,51,50,56,37,38,47,29,29,65,61,58,49,72,59,61,45,28,25,26,31,30,34,28,9,14,11,13,7,medium,medium,61,28,34,52,52,56
457,231681,51,14,15,11,18,14,15,13,11,21,20,33,38,32,52,54,22,52,18,44,11,17,14,15,21,22,14,13,12,52,48,45,48,51,186,163,18,medium,medium,51,186,163,18,2,1,20,15,14,12,13,17,52,15,14,21,30,14,18,21,33,38,18,44,54,32,52,11,22,15,11,13,11,22,14,48,52,45,48,51,medium,medium,57,43,46,54,36,52
