id,player_fifa_api_id,player_api_id,overall_rating,potential,preferred_foot,attacking_work_rate,defensive_work_rate,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes
106247,227932,620578,59.0,71.0,right,low,high,46.0,43.0,67.0,61.0,38.0,56.0,45.0,41.0,57.0,63.0,55.0,47.0,49.0,50.0,47.0,62.0,54.0,60.0,79.0,46.0,70.0,56.0,41.0,51.0,49.0,50.0,65.0,57.0,10.0,10.0,15.0,15.0,8.0
106248,227932,620578,59.0,72.0,right,low,high,46.0,43.0,67.0,61.0,38.0,56.0,45.0,41.0,57.0,63.0,55.0,47.0,49.0,50.0,47.0,62.0,54.0,55.0,79.0,46.0,70.0,56.0,41.0,51.0,49.0,50.0,65.0,57.0,10.0,10.0,15.0,15.0,8.0
106253,227562,518628,63.0,76.0,left,high,medium,59.0,61.0,57.0,58.0,58.0,68.0,61.0,38.0,47.0,66.0,78.0,76.0,69.0,63.0,74.0,56.0,61.0,62.0,65.0,60.0,38.0,33.0,62.0,54.0,61.0,33.0,41.0,48.0,13.0,12.0,13.0,10.0,15.0
106254,227562,518628,63.0,76.0,left,high,medium,59.0,61.0,57.0,58.0,58.0,68.0,61.0,38.0,47.0,66.0,78.0,76.0,69.0,63.0,74.0,56.0,61.0,62.0,65.0,60.0,38.0,33.0,62.0,54.0,61.0,33.0,41.0,48.0,13.0,12.0,13.0,10.0,15.0
106255,227562,518628,62.0,75.0,left,high,medium,58.0,61.0,57.0,58.0,58.0,67.0,58.0,38.0,41.0,66.0,74.0,71.0,66.0,64.0,74.0,55.0,63.0,63.0,66.0,60.0,38.0,33.0,62.0,53.0,61.0,33.0,41.0,48.0,13.0,12.0,13.0,10.0,15.0
106256,227562,518628,62.0,75.0,left,high,medium,58.0,61.0,57.0,58.0,58.0,67.0,58.0,38.0,41.0,66.0,74.0,71.0,66.0,64.0,74.0,55.0,63.0,63.0,66.0,60.0,38.0,33.0,62.0,53.0,61.0,33.0,41.0,48.0,13.0,12.0,13.0,10.0,15.0
106264,200433,176831,72.0,75.0,right,medium,medium,55.0,74.0,73.0,69.0,69.0,68.0,63.0,44.0,58.0,71.0,66.0,68.0,67.0,71.0,58.0,74.0,63.0,71.0,80.0,61.0,57.0,25.0,72.0,64.0,71.0,27.0,33.0,31.0,15.0,7.0,13.0,6.0,6.0
106265,200433,176831,71.0,75.0,right,medium,medium,55.0,73.0,71.0,66.0,69.0,67.0,63.0,44.0,58.0,70.0,66.0,68.0,67.0,70.0,56.0,74.0,63.0,71.0,80.0,60.0,56.0,25.0,71.0,63.0,71.0,27.0,33.0,31.0,15.0,7.0,13.0,6.0,6.0
106266,200433,176831,70.0,74.0,right,medium,medium,55.0,72.0,69.0,66.0,69.0,66.0,63.0,44.0,58.0,70.0,66.0,68.0,67.0,70.0,56.0,73.0,63.0,71.0,80.0,60.0,56.0,25.0,71.0,63.0,71.0,27.0,33.0,31.0,15.0,7.0,13.0,6.0,6.0
106294,176841,27568,69.0,69.0,left,medium,medium,51.0,68.0,72.0,58.0,60.0,68.0,53.0,52.0,49.0,69.0,74.0,76.0,59.0,67.0,66.0,72.0,80.0,69.0,79.0,60.0,61.0,33.0,70.0,60.0,71.0,42.0,27.0,24.0,12.0,9.0,6.0,10.0,16.0
106295,176841,27568,69.0,70.0,left,medium,medium,51.0,68.0,72.0,58.0,60.0,68.0,53.0,52.0,49.0,69.0,74.0,76.0,59.0,67.0,66.0,72.0,80.0,69.0,79.0,60.0,61.0,33.0,70.0,60.0,71.0,42.0,27.0,24.0,12.0,9.0,6.0,10.0,16.0
106315,121988,37335,72.0,72.0,right,medium,medium,13.0,12.0,15.0,15.0,13.0,15.0,14.0,13.0,28.0,14.0,53.0,32.0,41.0,71.0,44.0,22.0,69.0,32.0,68.0,14.0,35.0,19.0,6.0,32.0,21.0,13.0,13.0,14.0,73.0,69.0,58.0,70.0,79.0
106338,187878,114333,71.0,73.0,right,medium,medium,67.0,43.0,49.0,76.0,54.0,68.0,69.0,71.0,70.0,73.0,71.0,72.0,71.0,67.0,72.0,67.0,69.0,83.0,65.0,63.0,65.0,70.0,56.0,69.0,55.0,68.0,73.0,64.0,8.0,9.0,11.0,14.0,9.0
106339,187878,114333,71.0,75.0,right,medium,medium,67.0,43.0,49.0,76.0,54.0,68.0,69.0,71.0,70.0,73.0,71.0,72.0,71.0,67.0,72.0,67.0,69.0,83.0,65.0,63.0,65.0,70.0,56.0,69.0,55.0,68.0,73.0,64.0,8.0,9.0,11.0,14.0,9.0
106340,187878,114333,68.0,73.0,right,medium,medium,67.0,43.0,49.0,71.0,62.0,66.0,75.0,70.0,69.0,73.0,71.0,74.0,76.0,66.0,71.0,67.0,63.0,77.0,65.0,63.0,56.0,68.0,54.0,69.0,55.0,51.0,58.0,58.0,8.0,9.0,11.0,14.0,9.0
106357,150516,32118,78.0,78.0,left,medium,low,77.0,85.0,65.0,77.0,91.0,78.0,80.0,75.0,64.0,79.0,82.0,81.0,69.0,76.0,72.0,93.0,65.0,66.0,76.0,83.0,66.0,36.0,82.0,75.0,83.0,33.0,39.0,39.0,10.0,9.0,16.0,9.0,9.0
106358,150516,32118,78.0,78.0,left,medium,low,77.0,85.0,65.0,77.0,91.0,78.0,80.0,75.0,64.0,79.0,82.0,81.0,69.0,76.0,72.0,93.0,65.0,66.0,76.0,83.0,66.0,36.0,82.0,75.0,83.0,33.0,39.0,39.0,10.0,9.0,16.0,9.0,9.0
106395,210019,355347,67.0,77.0,right,medium,medium,11.0,9.0,17.0,32.0,10.0,20.0,12.0,13.0,25.0,22.0,26.0,36.0,30.0,63.0,29.0,19.0,55.0,37.0,77.0,8.0,23.0,8.0,7.0,52.0,12.0,7.0,11.0,10.0,72.0,64.0,70.0,61.0,74.0
106396,210019,355347,67.0,78.0,right,medium,medium,11.0,9.0,17.0,32.0,10.0,20.0,12.0,13.0,25.0,22.0,26.0,36.0,30.0,63.0,29.0,19.0,55.0,37.0,77.0,8.0,23.0,8.0,7.0,52.0,12.0,7.0,11.0,10.0,72.0,64.0,70.0,61.0,74.0
106408,200469,182892,74.0,77.0,right,high,medium,73.0,64.0,45.0,78.0,63.0,78.0,73.0,60.0,74.0,79.0,68.0,68.0,77.0,74.0,78.0,75.0,68.0,85.0,58.0,67.0,58.0,63.0,67.0,76.0,63.0,63.0,68.0,65.0,9.0,8.0,11.0,16.0,14.0
106409,200469,182892,74.0,77.0,right,medium,medium,72.0,60.0,45.0,77.0,63.0,77.0,73.0,60.0,74.0,79.0,68.0,68.0,77.0,73.0,78.0,75.0,68.0,84.0,58.0,67.0,58.0,63.0,66.0,71.0,63.0,63.0,68.0,65.0,9.0,8.0,11.0,16.0,14.0
106410,200469,182892,73.0,77.0,right,medium,medium,70.0,60.0,45.0,76.0,62.0,75.0,73.0,60.0,74.0,77.0,68.0,68.0,77.0,73.0,78.0,75.0,68.0,83.0,58.0,66.0,58.0,63.0,66.0,71.0,63.0,63.0,67.0,64.0,9.0,8.0,11.0,16.0,14.0
106441,195258,184645,69.0,70.0,left,medium,medium,70.0,35.0,64.0,67.0,67.0,62.0,74.0,72.0,66.0,66.0,67.0,72.0,62.0,69.0,59.0,85.0,64.0,78.0,78.0,72.0,80.0,65.0,59.0,54.0,58.0,65.0,72.0,73.0,13.0,11.0,8.0,16.0,7.0
106442,195258,184645,69.0,70.0,left,medium,medium,70.0,35.0,64.0,67.0,67.0,62.0,74.0,72.0,65.0,66.0,67.0,72.0,62.0,69.0,59.0,85.0,64.0,78.0,78.0,72.0,80.0,65.0,59.0,54.0,58.0,65.0,72.0,73.0,13.0,11.0,8.0,16.0,7.0
106443,195258,184645,69.0,70.0,left,medium,medium,71.0,35.0,64.0,66.0,67.0,65.0,74.0,72.0,65.0,66.0,68.0,73.0,62.0,69.0,59.0,85.0,64.0,76.0,78.0,72.0,75.0,65.0,59.0,51.0,58.0,65.0,72.0,73.0,13.0,11.0,8.0,16.0,7.0
106494,209456,277466,69.0,76.0,right,None,6,32.0,70.0,67.0,59.0,67.0,69.0,38.0,61.0,45.0,65.0,78.0,76.0,78.0,73.0,74.0,66.0,74.0,70.0,84.0,54.0,55.0,31.0,72.0,44.0,65.0,17.0,20.0,19.0,6.0,10.0,6.0,12.0,13.0
106495,209456,277466,70.0,78.0,right,None,6,32.0,70.0,67.0,59.0,67.0,69.0,38.0,61.0,45.0,66.0,78.0,76.0,78.0,73.0,74.0,66.0,74.0,70.0,84.0,54.0,55.0,31.0,73.0,44.0,65.0,17.0,20.0,19.0,6.0,10.0,6.0,12.0,13.0
106496,209456,277466,70.0,80.0,right,None,6,32.0,70.0,67.0,59.0,68.0,69.0,38.0,61.0,45.0,66.0,78.0,76.0,78.0,73.0,74.0,65.0,74.0,70.0,84.0,56.0,55.0,31.0,73.0,44.0,65.0,17.0,20.0,19.0,6.0,10.0,6.0,12.0,13.0
106506,177719,68937,67.0,67.0,right,medium,medium,67.0,57.0,60.0,67.0,37.0,65.0,65.0,56.0,58.0,66.0,73.0,70.0,67.0,56.0,74.0,64.0,63.0,70.0,61.0,59.0,71.0,67.0,64.0,61.0,68.0,69.0,69.0,67.0,15.0,9.0,7.0,14.0,8.0
106507,177719,68937,68.0,68.0,right,medium,medium,67.0,57.0,60.0,67.0,37.0,65.0,65.0,56.0,58.0,66.0,73.0,70.0,67.0,56.0,74.0,64.0,63.0,80.0,61.0,59.0,71.0,67.0,64.0,61.0,68.0,69.0,71.0,68.0,15.0,9.0,7.0,14.0,8.0
106508,177719,68937,68.0,68.0,right,high,medium,67.0,57.0,60.0,67.0,37.0,65.0,65.0,56.0,58.0,66.0,73.0,70.0,67.0,56.0,74.0,64.0,63.0,80.0,61.0,59.0,71.0,67.0,64.0,61.0,68.0,69.0,71.0,68.0,15.0,9.0,7.0,14.0,8.0
106528,192961,206801,60.0,64.0,right,medium,medium,11.0,13.0,14.0,38.0,15.0,15.0,16.0,13.0,32.0,18.0,35.0,41.0,48.0,51.0,50.0,13.0,49.0,28.0,58.0,11.0,28.0,15.0,8.0,35.0,15.0,12.0,14.0,17.0,59.0,62.0,63.0,58.0,64.0
106529,192961,206801,60.0,65.0,right,medium,medium,11.0,13.0,14.0,38.0,15.0,15.0,16.0,13.0,32.0,18.0,35.0,41.0,48.0,51.0,50.0,13.0,49.0,28.0,55.0,11.0,28.0,15.0,8.0,35.0,15.0,12.0,14.0,17.0,59.0,62.0,63.0,58.0,64.0
106530,192961,206801,60.0,65.0,right,medium,medium,11.0,13.0,14.0,38.0,15.0,15.0,16.0,13.0,32.0,18.0,35.0,41.0,48.0,52.0,50.0,13.0,45.0,28.0,55.0,11.0,31.0,15.0,12.0,35.0,15.0,12.0,14.0,17.0,59.0,62.0,63.0,58.0,64.0
106545,193304,139895,64.0,64.0,right,low,medium,58.0,60.0,48.0,59.0,43.0,56.0,58.0,44.0,56.0,55.0,65.0,76.0,64.0,65.0,61.0,52.0,70.0,64.0,82.0,50.0,91.0,72.0,63.0,50.0,53.0,57.0,66.0,67.0,7.0,9.0,11.0,11.0,8.0
106546,193304,139895,64.0,64.0,right,low,medium,58.0,60.0,48.0,59.0,43.0,56.0,58.0,44.0,56.0,55.0,65.0,76.0,64.0,65.0,61.0,52.0,70.0,64.0,82.0,50.0,92.0,72.0,63.0,50.0,53.0,58.0,66.0,68.0,7.0,9.0,11.0,11.0,8.0
106547,193304,139895,64.0,65.0,right,low,medium,58.0,60.0,48.0,59.0,43.0,56.0,58.0,44.0,56.0,55.0,65.0,76.0,64.0,65.0,61.0,52.0,70.0,64.0,82.0,50.0,92.0,72.0,63.0,50.0,53.0,58.0,66.0,68.0,7.0,9.0,11.0,11.0,8.0
106614,188063,118530,63.0,63.0,right,medium,medium,64.0,43.0,55.0,66.0,59.0,67.0,71.0,59.0,63.0,66.0,72.0,75.0,72.0,68.0,70.0,69.0,74.0,72.0,58.0,63.0,65.0,65.0,57.0,70.0,52.0,55.0,54.0,48.0,7.0,7.0,12.0,6.0,15.0
106615,188063,118530,63.0,63.0,right,medium,medium,64.0,43.0,55.0,66.0,59.0,67.0,71.0,59.0,63.0,66.0,72.0,75.0,72.0,68.0,70.0,69.0,74.0,72.0,58.0,63.0,65.0,65.0,57.0,70.0,52.0,55.0,54.0,48.0,7.0,7.0,12.0,6.0,15.0
106616,188063,118530,64.0,64.0,right,medium,low,64.0,43.0,55.0,66.0,59.0,67.0,71.0,59.0,63.0,66.0,72.0,75.0,72.0,57.0,70.0,69.0,74.0,72.0,58.0,63.0,65.0,55.0,57.0,70.0,52.0,45.0,44.0,39.0,7.0,7.0,12.0,6.0,15.0
106635,165667,68802,65.0,65.0,right,high,medium,53.0,60.0,65.0,67.0,45.0,64.0,64.0,51.0,64.0,66.0,70.0,59.0,69.0,67.0,73.0,58.0,90.0,90.0,72.0,57.0,66.0,48.0,61.0,64.0,54.0,30.0,40.0,47.0,13.0,13.0,16.0,7.0,13.0
106636,165667,68802,65.0,65.0,right,high,medium,53.0,60.0,65.0,67.0,45.0,64.0,64.0,51.0,64.0,66.0,70.0,59.0,69.0,67.0,73.0,58.0,90.0,90.0,72.0,57.0,66.0,48.0,61.0,64.0,54.0,30.0,40.0,47.0,13.0,13.0,16.0,7.0,13.0
106637,165667,68802,65.0,65.0,right,high,medium,53.0,60.0,65.0,67.0,45.0,64.0,64.0,51.0,64.0,66.0,70.0,59.0,69.0,67.0,73.0,58.0,90.0,90.0,72.0,57.0,66.0,48.0,61.0,64.0,54.0,30.0,40.0,47.0,13.0,13.0,16.0,7.0,13.0
106658,148470,13334,65.0,65.0,right,high,medium,59.0,54.0,42.0,64.0,57.0,67.0,59.0,50.0,62.0,67.0,71.0,77.0,73.0,62.0,73.0,65.0,79.0,68.0,58.0,54.0,70.0,49.0,59.0,64.0,62.0,38.0,33.0,41.0,13.0,11.0,11.0,6.0,11.0
106659,148470,13334,64.0,64.0,right,high,medium,59.0,54.0,42.0,64.0,57.0,67.0,59.0,50.0,62.0,67.0,71.0,77.0,73.0,62.0,73.0,65.0,79.0,68.0,58.0,54.0,70.0,49.0,59.0,64.0,62.0,38.0,33.0,41.0,13.0,11.0,11.0,6.0,11.0
106660,148470,13334,68.0,68.0,right,high,medium,63.0,60.0,42.0,64.0,57.0,71.0,66.0,52.0,62.0,69.0,75.0,81.0,73.0,65.0,76.0,65.0,79.0,76.0,58.0,58.0,70.0,49.0,65.0,69.0,62.0,38.0,33.0,41.0,13.0,11.0,11.0,6.0,11.0
106683,148487,13515,62.0,62.0,right,medium,medium,54.0,55.0,55.0,62.0,55.0,55.0,50.0,39.0,47.0,63.0,64.0,55.0,59.0,49.0,65.0,59.0,62.0,83.0,76.0,63.0,57.0,59.0,59.0,55.0,56.0,68.0,70.0,60.0,15.0,15.0,11.0,12.0,6.0
106696,224304,555650,57.0,66.0,left,medium,medium,61.0,33.0,52.0,61.0,45.0,57.0,54.0,39.0,58.0,55.0,69.0,71.0,78.0,52.0,79.0,61.0,65.0,61.0,58.0,41.0,52.0,46.0,57.0,51.0,54.0,38.0,45.0,38.0,7.0,8.0,16.0,11.0,7.0
106697,224304,555650,56.0,65.0,left,medium,medium,57.0,33.0,52.0,61.0,45.0,57.0,53.0,39.0,58.0,54.0,68.0,69.0,78.0,52.0,79.0,61.0,65.0,61.0,58.0,41.0,52.0,49.0,56.0,48.0,54.0,42.0,46.0,53.0,7.0,8.0,16.0,11.0,7.0
106698,224304,555650,54.0,63.0,left,medium,medium,57.0,33.0,52.0,60.0,45.0,54.0,53.0,39.0,58.0,47.0,64.0,64.0,78.0,52.0,79.0,64.0,65.0,56.0,58.0,45.0,52.0,49.0,56.0,48.0,57.0,42.0,45.0,58.0,7.0,8.0,16.0,11.0,7.0
106702,171601,69485,66.0,66.0,left,medium,medium,60.0,65.0,44.0,75.0,42.0,65.0,65.0,66.0,66.0,72.0,77.0,63.0,75.0,60.0,73.0,71.0,73.0,92.0,65.0,70.0,59.0,62.0,50.0,59.0,63.0,62.0,62.0,53.0,16.0,11.0,12.0,16.0,7.0
106703,171601,69485,66.0,66.0,left,medium,medium,60.0,65.0,44.0,75.0,42.0,65.0,65.0,66.0,66.0,72.0,77.0,63.0,75.0,60.0,73.0,71.0,73.0,92.0,65.0,70.0,59.0,62.0,50.0,59.0,63.0,62.0,62.0,53.0,16.0,11.0,12.0,16.0,7.0
106721,173771,13518,80.0,80.0,right,medium,medium,81.0,61.0,74.0,75.0,66.0,74.0,73.0,47.0,68.0,76.0,75.0,82.0,67.0,80.0,67.0,76.0,75.0,79.0,79.0,68.0,83.0,81.0,71.0,66.0,65.0,79.0,84.0,84.0,14.0,11.0,14.0,6.0,12.0
106722,173771,13518,80.0,80.0,right,high,high,81.0,61.0,74.0,75.0,66.0,74.0,73.0,47.0,68.0,76.0,75.0,82.0,67.0,80.0,67.0,76.0,75.0,79.0,79.0,68.0,83.0,81.0,71.0,66.0,65.0,79.0,84.0,84.0,14.0,11.0,14.0,6.0,12.0
106748,210416,229737,64.0,64.0,left,high,high,59.0,50.0,52.0,66.0,34.0,64.0,48.0,64.0,57.0,63.0,83.0,93.0,73.0,48.0,80.0,51.0,64.0,59.0,44.0,52.0,56.0,46.0,67.0,60.0,50.0,35.0,56.0,58.0,8.0,12.0,11.0,9.0,10.0
106749,210416,229737,64.0,65.0,left,high,high,59.0,50.0,52.0,66.0,34.0,64.0,48.0,64.0,57.0,63.0,83.0,93.0,73.0,48.0,80.0,51.0,64.0,59.0,44.0,52.0,56.0,46.0,67.0,60.0,50.0,35.0,56.0,58.0,8.0,12.0,11.0,9.0,10.0
106750,210416,229737,65.0,66.0,left,high,high,59.0,53.0,52.0,66.0,34.0,66.0,48.0,64.0,57.0,65.0,83.0,88.0,73.0,48.0,80.0,54.0,64.0,59.0,44.0,56.0,56.0,46.0,67.0,60.0,50.0,35.0,61.0,60.0,8.0,12.0,11.0,9.0,10.0
106762,189908,178732,73.0,77.0,right,medium,medium,19.0,11.0,10.0,29.0,17.0,18.0,12.0,19.0,26.0,22.0,52.0,52.0,48.0,68.0,38.0,23.0,58.0,31.0,58.0,15.0,33.0,17.0,13.0,32.0,22.0,10.0,12.0,12.0,78.0,70.0,51.0,75.0,79.0
106763,189908,178732,73.0,77.0,right,medium,medium,19.0,11.0,10.0,29.0,17.0,18.0,12.0,19.0,26.0,22.0,82.0,52.0,48.0,68.0,38.0,23.0,58.0,31.0,58.0,15.0,33.0,17.0,13.0,32.0,22.0,10.0,12.0,12.0,78.0,70.0,51.0,75.0,79.0
106764,189908,178732,73.0,77.0,right,medium,medium,19.0,11.0,10.0,29.0,17.0,18.0,12.0,19.0,26.0,22.0,48.0,50.0,45.0,68.0,38.0,23.0,46.0,31.0,58.0,15.0,33.0,17.0,13.0,32.0,22.0,10.0,12.0,12.0,76.0,71.0,51.0,75.0,77.0
106785,106436,30275,62.0,62.0,right,medium,medium,50.0,49.0,54.0,64.0,41.0,62.0,61.0,60.0,66.0,61.0,34.0,51.0,75.0,73.0,77.0,62.0,73.0,30.0,60.0,59.0,83.0,59.0,57.0,55.0,46.0,61.0,68.0,64.0,7.0,11.0,6.0,12.0,14.0
106786,106436,30275,62.0,62.0,right,medium,medium,50.0,49.0,54.0,64.0,41.0,62.0,61.0,60.0,66.0,61.0,49.0,51.0,75.0,73.0,77.0,62.0,73.0,30.0,60.0,59.0,83.0,59.0,57.0,55.0,46.0,61.0,68.0,64.0,7.0,11.0,6.0,12.0,14.0
106805,201013,206694,73.0,77.0,right,high,medium,58.0,74.0,76.0,65.0,67.0,73.0,50.0,49.0,54.0,72.0,78.0,77.0,63.0,70.0,58.0,70.0,74.0,81.0,83.0,69.0,79.0,24.0,74.0,65.0,65.0,13.0,22.0,20.0,15.0,11.0,7.0,7.0,14.0
106836,155671,13449,70.0,70.0,right,low,high,58.0,58.0,70.0,68.0,54.0,58.0,63.0,63.0,69.0,61.0,68.0,67.0,59.0,61.0,61.0,62.0,71.0,88.0,78.0,56.0,77.0,73.0,65.0,67.0,73.0,67.0,71.0,63.0,12.0,12.0,15.0,11.0,16.0
106837,155671,13449,70.0,70.0,right,low,high,58.0,58.0,70.0,68.0,54.0,58.0,63.0,63.0,69.0,61.0,68.0,67.0,59.0,61.0,61.0,62.0,71.0,88.0,78.0,56.0,77.0,73.0,65.0,67.0,73.0,67.0,71.0,63.0,12.0,12.0,15.0,11.0,16.0
106870,188926,116872,58.0,61.0,right,medium,medium,49.0,52.0,47.0,55.0,38.0,60.0,50.0,46.0,50.0,63.0,60.0,52.0,85.0,70.0,83.0,63.0,34.0,83.0,47.0,50.0,50.0,66.0,47.0,54.0,44.0,50.0,55.0,53.0,14.0,13.0,11.0,12.0,13.0
106905,204999,249059,58.0,63.0,left,medium,medium,61.0,48.0,46.0,59.0,51.0,53.0,63.0,46.0,62.0,52.0,88.0,74.0,87.0,59.0,86.0,52.0,65.0,84.0,50.0,47.0,58.0,57.0,52.0,56.0,52.0,51.0,53.0,52.0,11.0,15.0,14.0,7.0,15.0
106906,204999,249059,58.0,63.0,left,medium,medium,61.0,48.0,46.0,59.0,51.0,53.0,63.0,46.0,62.0,52.0,78.0,74.0,87.0,59.0,86.0,52.0,65.0,84.0,50.0,47.0,58.0,57.0,52.0,56.0,52.0,51.0,53.0,52.0,11.0,15.0,14.0,7.0,15.0
106907,204999,249059,57.0,62.0,left,medium,medium,61.0,48.0,46.0,59.0,51.0,44.0,63.0,46.0,62.0,46.0,78.0,74.0,91.0,60.0,86.0,52.0,65.0,84.0,50.0,47.0,58.0,63.0,58.0,55.0,52.0,51.0,53.0,52.0,11.0,15.0,14.0,7.0,15.0
106913,192319,191132,69.0,77.0,left,high,medium,75.0,45.0,59.0,70.0,44.0,66.0,76.0,74.0,63.0,70.0,74.0,74.0,70.0,66.0,69.0,58.0,71.0,76.0,66.0,63.0,67.0,64.0,64.0,63.0,43.0,68.0,67.0,69.0,14.0,9.0,6.0,15.0,10.0
106914,192319,191132,69.0,77.0,left,high,medium,75.0,45.0,59.0,70.0,44.0,66.0,76.0,74.0,63.0,70.0,74.0,74.0,70.0,66.0,69.0,58.0,71.0,76.0,66.0,63.0,67.0,64.0,64.0,63.0,43.0,68.0,67.0,69.0,14.0,9.0,6.0,15.0,10.0
106915,192319,191132,69.0,77.0,left,high,medium,75.0,45.0,59.0,70.0,44.0,66.0,76.0,74.0,63.0,70.0,74.0,74.0,70.0,66.0,69.0,58.0,71.0,76.0,66.0,63.0,67.0,64.0,64.0,63.0,43.0,68.0,67.0,69.0,14.0,9.0,6.0,15.0,10.0
106916,192319,191132,69.0,77.0,left,high,medium,75.0,45.0,59.0,70.0,44.0,66.0,76.0,74.0,63.0,70.0,74.0,74.0,70.0,66.0,69.0,58.0,71.0,76.0,66.0,63.0,67.0,64.0,64.0,63.0,43.0,68.0,67.0,69.0,14.0,9.0,6.0,15.0,10.0
106973,205988,362694,78.0,86.0,left,high,medium,76.0,32.0,67.0,75.0,31.0,79.0,63.0,58.0,64.0,76.0,79.0,84.0,80.0,76.0,70.0,50.0,63.0,81.0,77.0,42.0,64.0,75.0,69.0,65.0,53.0,78.0,81.0,80.0,10.0,12.0,13.0,7.0,7.0
106974,205988,362694,78.0,86.0,left,high,medium,76.0,32.0,67.0,75.0,31.0,79.0,63.0,58.0,64.0,76.0,79.0,84.0,80.0,76.0,70.0,50.0,63.0,81.0,77.0,42.0,64.0,75.0,69.0,65.0,53.0,78.0,81.0,80.0,10.0,12.0,13.0,7.0,7.0
107001,163351,22959,66.0,66.0,right,high,medium,66.0,63.0,74.0,65.0,54.0,62.0,53.0,42.0,61.0,64.0,75.0,78.0,76.0,66.0,72.0,65.0,91.0,78.0,72.0,63.0,64.0,33.0,64.0,59.0,61.0,33.0,44.0,35.0,16.0,9.0,8.0,14.0,13.0
107002,163351,22959,66.0,66.0,right,high,medium,66.0,63.0,74.0,65.0,54.0,62.0,53.0,42.0,61.0,64.0,75.0,78.0,76.0,66.0,72.0,65.0,91.0,78.0,72.0,63.0,64.0,33.0,64.0,59.0,61.0,33.0,44.0,35.0,16.0,9.0,8.0,14.0,13.0
107025,226560,609711,53.0,69.0,left,medium,medium,39.0,29.0,45.0,41.0,19.0,50.0,31.0,27.0,39.0,37.0,65.0,64.0,58.0,51.0,66.0,36.0,62.0,70.0,62.0,33.0,59.0,53.0,43.0,43.0,33.0,47.0,60.0,55.0,12.0,15.0,13.0,10.0,7.0
107026,226560,609711,53.0,69.0,left,medium,medium,39.0,29.0,45.0,41.0,19.0,50.0,31.0,27.0,39.0,37.0,65.0,64.0,58.0,51.0,66.0,36.0,62.0,70.0,62.0,33.0,59.0,53.0,43.0,43.0,33.0,47.0,60.0,55.0,12.0,15.0,13.0,10.0,7.0
107031,50816,35628,70.0,70.0,right,high,medium,80.0,53.0,70.0,68.0,44.0,65.0,63.0,67.0,74.0,72.0,65.0,64.0,65.0,67.0,70.0,76.0,68.0,70.0,65.0,67.0,73.0,68.0,64.0,67.0,75.0,73.0,72.0,71.0,15.0,13.0,15.0,7.0,7.0
107032,50816,35628,69.0,69.0,right,high,medium,80.0,53.0,70.0,68.0,44.0,65.0,63.0,67.0,74.0,72.0,65.0,64.0,65.0,67.0,70.0,76.0,68.0,70.0,65.0,67.0,73.0,68.0,64.0,67.0,75.0,70.0,70.0,68.0,15.0,13.0,15.0,7.0,7.0
107109,189805,150201,78.0,80.0,right,medium,medium,70.0,77.0,92.0,75.0,81.0,71.0,68.0,65.0,58.0,78.0,60.0,66.0,74.0,81.0,57.0,80.0,81.0,76.0,78.0,72.0,50.0,25.0,84.0,73.0,78.0,39.0,40.0,37.0,16.0,10.0,8.0,8.0,11.0
107142,190311,156937,64.0,66.0,right,high,medium,53.0,66.0,51.0,55.0,56.0,64.0,41.0,42.0,45.0,64.0,82.0,83.0,79.0,58.0,55.0,66.0,32.0,67.0,73.0,55.0,49.0,31.0,67.0,60.0,59.0,33.0,37.0,38.0,12.0,16.0,12.0,10.0,10.0
107143,190311,156937,64.0,66.0,right,high,medium,53.0,66.0,51.0,55.0,56.0,62.0,41.0,42.0,46.0,64.0,82.0,83.0,79.0,58.0,54.0,65.0,32.0,66.0,73.0,55.0,49.0,31.0,65.0,59.0,59.0,33.0,37.0,38.0,12.0,16.0,12.0,10.0,10.0
107144,190311,156937,64.0,68.0,right,high,medium,53.0,66.0,51.0,55.0,56.0,62.0,41.0,42.0,46.0,64.0,82.0,83.0,79.0,58.0,54.0,65.0,32.0,66.0,73.0,55.0,49.0,31.0,65.0,59.0,59.0,33.0,37.0,38.0,12.0,16.0,12.0,10.0,10.0
107145,190311,156937,63.0,67.0,right,high,medium,52.0,66.0,50.0,54.0,50.0,62.0,33.0,40.0,46.0,64.0,79.0,82.0,77.0,58.0,53.0,65.0,33.0,66.0,74.0,55.0,40.0,31.0,61.0,59.0,59.0,33.0,37.0,38.0,12.0,16.0,12.0,10.0,10.0
107183,230594,667970,57.0,63.0,right,high,low,41.0,63.0,55.0,51.0,60.0,74.0,57.0,42.0,44.0,63.0,68.0,67.0,67.0,51.0,79.0,59.0,56.0,51.0,56.0,57.0,32.0,12.0,41.0,52.0,67.0,20.0,22.0,15.0,6.0,12.0,13.0,5.0,14.0
107208,2147,30841,76.0,76.0,right,medium,medium,18.0,11.0,14.0,39.0,11.0,12.0,13.0,13.0,37.0,31.0,35.0,45.0,35.0,73.0,27.0,13.0,55.0,30.0,77.0,11.0,41.0,26.0,13.0,41.0,23.0,18.0,15.0,14.0,79.0,73.0,81.0,74.0,76.0
