"ID","pac","sho","pas","dri","def","phy"
"207584","60","62","52","57","33","85"
"209888","82","65","62","69","59","66"
"231392","53","34","59","54","65","71"
"111328","62","64","63","67","38","65"
"189920","70","65","53","72","34","69"
"194528","75","63","65","66","44","58"
"196064","84","64","59","72","27","74"
"202465","69","64","65","65","61","73"
"202977","59","59","61","61","60","73"
"139489","68","61","66","67","62","68"
"208097","72","51","61","70","65","69"
"208865","71","64","68","68","48","63"
"225505","57","44","48","46","68","67"
"238561","69","63","65","63","64","69"
"239329","64","67","54","65","24","54"
"142818","55","56","62","65","72","59"
"143586","53","42","43","43","67","66"
"223458","77","60","62","70","47","63"
"172258","53","37","52","57","64","77"
"137699","38","40","44","48","68","62"
"203491","75","64","62","67","30","71"
"188387","74","34","58","60","65","68"
"209636","72","17","30","46","66","74"
"172516","68","60","65","65","66","81"
"184292","64","42","47","47","66","77"
"213221","79","44","61","62","67","64"
"159973","71","56","69","72","34","63"
"179685","67","61","71","67","53","69"
"184549","81","62","60","65","49","66"
"201446","68","64","63","70","52","65"
"140262","65","57","66","69","62","61"
"206310","68","56","63","65","61","72"
"212454","86","57","59","70","31","58"
"228838","58","50","64","62","63","65"
"232166","75","60","63","65","48","66"
"237542","75","70","54","65","25","56"
"111590","82","59","62","68","44","65"
"202727","74","65","52","61","36","67"
"235239","79","61","60","72","36","49"
"180455","31","39","53","46","64","80"
"225256","78","67","43","63","30","74"
"229864","53","69","48","67","19","50"
"236264","61","47","58","60","66","67"
"183272","54","64","71","65","25","51"
"190184","60","59","69","63","64","69"
"194792","74","51","63","66","70","82"
"200681","64","35","53","36","67","76"
"210409","71","56","65","67","53","62"
"211433","68","52","61","64","66","69"
"162025","52","52","65","67","68","60"
"203242","67","65","67","66","55","65"
"212458","74","64","54","64","42","63"
"215275","78","65","62","71","44","63"
"221931","66","63","68","67","58","60"
"203756","45","66","49","50","39","79"
"158444","57","38","54","59","70","68"
"231148","84","65","54","63","38","78"
"170988","68","65","61","60","54","82"
"184300","76","65","51","66","28","69"
"211437","69","64","66","61","60","67"
"214509","49","39","51","56","69","77"
"225261","60","48","66","67","64","60"
"226029","81","57","59","67","35","60"
"232429","62","66","47","67","30","75"
"208878","75","63","66","67","43","67"
"212718","63","65","67","65","56","67"
"223214","67","65","41","62","20","60"
"159982","64","65","68","60","26","67"
"165870","53","49","60","46","66","63"
"237294","69","62","64","70","33","41"
"53998","56","54","59","63","69","71"
"216303","65","56","60","63","66","72"
"220143","74","57","65","68","52","55"
"157168","66","57","65","61","67","66"
"234992","53","31","37","40","67","69"
"225009","45","36","59","57","61","67"
"226545","65","54","68","64","63","65"
"233457","85","45","60","67","62","68"
"195057","69","66","59","70","33","64"
"234482","70","58","62","65","60","77"
"169458","43","30","43","52","67","72"
"237554","54","33","50","56","65","76"
"177138","64","63","65","75","57","66"
"143603","64","46","48","45","66","73"
"220659","73","60","65","66","58","73"
"228595","64","49","63","63","63","69"
"232691","77","27","33","44","66","74"
"184819","57","22","44","38","65","79"
"190451","71","65","44","65","24","70"
"229620","84","54","57","69","44","65"
"205045","66","35","54","58","65","68"
"216053","58","62","52","64","35","67"
"217845","79","62","64","70","45","66"
"188405","71","66","67","68","32","69"
"188917","91","54","60","62","66","72"
"204534","62","71","73","65","17","67"
"211702","52","27","47","39","66","73"
"156662","51","64","64","68","65","68"
"237814","64","43","54","56","66","69"
"180726","65","55","65","65","55","64"
"186614","68","64","44","63","29","70"
"199159","68","61","68","64","56","72"
"202231","75","60","67","65","64","58"
"216823","62","60","49","61","27","71"
"234231","70","35","47","50","66","70"
"173815","58","59","56","52","64","83"
"200440","77","67","62","71","42","56"
"219640","75","53","61","65","65","65"
"231416","80","59","62","74","19","38"
"232440","60","57","67","67","37","41"
"175608","75","64","66","67","62","70"
"222969","65","44","66","66","63","69"
"159993","72","66","52","63","27","68"
"225785","82","54","54","72","18","52"
"173305","71","47","66","64","65","56"
"190457","80","63","63","66","46","75"
"195065","52","61","71","66","49","67"
"200954","70","65","56","64","34","60"
"207610","66","64","64","69","46","68"
"213242","64","46","61","61","65","70"
"224506","75","62","64","67","32","52"
"232698","69","63","68","67","52","56"
"235258","53","30","33","43","67","75"
"104442","73","64","63","68","32","63"
"184058","68","63","70","75","36","65"
"148731","69","56","63","62","63","74"
"221179","71","56","61","68","64","58"
"225531","67","38","60","50","68","66"
"224508","76","62","59","67","28","63"
"159996","83","69","54","73","37","58"
"228348","82","61","57","66","64","71"
"229628","61","42","56","57","66","84"
"230396","62","47","51","51","65","72"
"234748","64","64","58","70","29","69"
"171772","56","39","50","42","65","72"
"143101","66","64","69","71","51","46"
"208637","84","55","61","68","62","63"
"210173","71","60","53","65","27","70"
"210429","79","60","64","69","63","78"
"210941","67","65","65","70","46","65"
"228861","74","64","48","64","28","72"
"235005","83","46","59","69","64","70"
"208638","72","43","58","53","69","68"
"162814","67","49","61","58","65","69"
"233214","73","64","53","63","22","67"
"207872","84","57","57","74","25","64"
"218880","52","31","50","50","64","73"
"221696","62","66","65","68","42","67"
"200449","74","37","49","53","64","74"
"204033","88","43","55","64","61","72"
"208898","53","43","63","62","66","69"
"222466","51","26","52","54","66","64"
"159490","29","38","54","49","64","68"
"186882","65","67","66","65","37","66"
"202243","54","58","64","63","61","72"
"212483","80","52","60","66","63","51"
"213763","62","54","61","65","56","64"
"232195","71","54","62","64","61","68"
"199172","67","64","62","70","24","64"
"203780","72","25","54","62","67","67"
"193028","74","65","53","66","33","72"
"208645","68","32","56","53","62","77"
"199686","61","40","61","59","58","65"
"202502","78","61","57","66","42","69"
"215302","71","54","67","66","60","62"
"225798","83","35","57","70","59","55"
"196615","75","49","63","66","65","69"
"211463","76","66","56","66","32","65"
"197896","64","34","50","51","64","76"
"210184","64","66","58","65","45","66"
"211464","68","66","68","69","30","63"
"211720","73","50","64","67","39","56"
"214536","88","63","52","70","21","63"
"224008","76","63","58","68","30","48"
"177672","65","67","58","64","42","64"
"187144","65","66","66","66","34","67"
"200201","72","49","59","68","64","68"
"203529","60","31","43","41","68","71"
"209417","71","48","63","66","63","72"
"172041","81","60","63","67","43","57"
"181001","68","66","64","61","54","66"
"203786","90","59","57","68","37","66"
"164618","56","35","50","56","65","68"
"173834","70","54","62","61","63","64"
"180746","40","38","44","38","64","83"
"118794","65","64","52","68","41","66"
"204043","71","53","59","65","62","72"
"206603","74","40","58","63","63","61"
"207627","53","26","43","38","65","74"
"211723","54","31","41","46","64","74"
"171019","64","65","62","63","43","71"
"172555","71","67","55","64","27","65"
"201484","75","62","61","70","51","54"
"204044","74","65","61","70","26","58"
"210956","73","33","47","50","66","65"
"162828","67","71","47","63","33","72"
"233996","67","41","51","64","65","69"
"239116","77","48","57","55","64","68"
"173836","79","59","56","70","24","70"
"224013","73","64","59","71","44","62"
"179725","69","31","53","44","63","75"
"212750","88","63","58","67","31","69"
"232718","56","56","56","62","64","69"
"236302","59","68","64","63","32","65"
"240654","82","69","61","68","31","53"
"239119","77","59","62","63","60","64"
"184847","47","64","70","65","39","50"
"204816","37","34","47","51","66","67"
"227600","81","45","60","65","59","65"
"181521","67","60","70","69","35","65"
"210450","31","49","52","52","69","73"
"215314","51","38","38","42","66","71"
"222738","69","60","65","68","38","51"
"235538","70","34","56","65","61","65"
"178194","71","61","64","68","25","67"
"202771","77","60","66","67","59","57"
"203283","71","62","58","67","30","60"
"222995","60","35","52","53","64","62"
"228627","80","58","61","63","60","67"
"191251","67","61","63","65","66","75"
"200980","74","62","63","69","25","64"
"206101","72","58","62","69","53","60"
"156437","68","61","66","69","37","60"
"231701","84","59","57","67","32","65"
"205846","67","35","54","65","65","60"
"214038","46","42","34","43","67","72"
"197911","76","57","56","62","63","73"
"223767","61","48","52","50","63","79"
"237335","69","57","62","71","29","60"
"241175","68","60","61","65","59","65"
"180759","57","61","63","64","65","66"
"183831","67","62","50","61","20","68"
"229912","80","33","56","65","63","73"
"239128","77","37","56","67","63","66"
"209177","75","58","63","64","45","71"
"210713","80","44","60","62","61","64"
"167705","63","68","61","62","27","66"
"233241","63","56","62","61","59","66"
"122649","65","64","67","66","50","64"
"189721","65","67","63","64","53","76"
"190489","89","63","51","69","31","61"
"229658","78","60","57","68","19","64"
"230682","80","64","48","63","21","76"
"176154","64","41","60","61","66","63"
"190490","95","61","53","67","24","55"
"201243","59","62","32","57","30","78"
"222235","71","49","59","60","66","67"
"169243","58","55","64","65","66","70"
"241179","71","60","62","68","25","62"
"190235","77","36","55","59","65","69"
"197148","72","64","60","66","48","69"
"225564","60","48","58","62","67","66"
"226076","74","55","64","65","62","67"
"235036","62","30","51","55","63","70"
"208669","91","62","51","64","21","56"
"205086","54","61","68","73","40","55"
"214046","73","48","57","65","60","65"
"155422","67","67","63","67","33","67"
"209695","65","66","66","66","51","65"
"212511","81","36","53","60","63","76"
"227871","84","63","43","65","19","69"
"232223","77","53","65","65","61","67"
"239135","63","59","66","66","56","65"
"230432","71","53","65","64","63","66"
"182816","64","37","63","60","66","67"
"184352","67","53","63","66","61","64"
"193312","68","62","59","66","42","63"
"208417","86","59","60","63","31","65"
"210209","66","66","54","61","25","69"
"211745","69","55","60","61","61","75"
"198690","79","62","63","70","30","46"
"204322","85","55","60","67","25","63"
"161314","44","48","65","58","65","67"
"182818","57","29","61","54","67","73"
"205603","75","64","53","64","43","72"
"212515","69","56","63","67","57","64"
"213027","74","32","48","45","61","83"
"221731","62","29","37","42","67","69"
"239907","79","64","52","64","20","64"
"50723","67","64","63","63","52","65"
"194851","61","67","56","64","27","56"
"202532","64","56","67","67","55","69"
"220196","74","51","62","71","31","61"
"236836","75","61","60","72","30","57"
"185380","77","43","57","65","59","67"
"210213","85","61","56","69","29","60"
"156453","80","64","58","68","30","66"
"224805","57","53","64","62","54","67"
"231973","77","49","62","64","62","70"
"173349","86","60","61","67","22","42"
"175141","68","58","65","71","52","65"
"206630","91","64","55","66","22","66"
"226086","80","57","55","70","34","59"
"227622","57","48","65","70","42","64"
"234534","58","56","60","67","55","56"
"182822","43","31","51","50","62","66"
"191782","74","41","53","58","65","66"
"138279","85","53","60","66","39","63"
"232999","76","35","56","68","64","71"
"198952","65","59","63","63","60","71"
"201000","77","58","62","65","64","66"
"219688","59","39","48","56","66","66"
"221480","79","61","58","71","46","45"
"231976","52","25","51","36","64","73"
"234536","63","63","70","62","63","61"
"205353","76","64","63","70","24","59"
"214314","57","71","70","61","47","76"
"234282","66","40","54","61","67","71"
"237098","70","57","62","66","40","61"
"178218","75","36","54","62","64","73"
"186666","56","59","62","62","62","73"
"188202","67","65","60","68","39","63"
"199211","54","64","67","62","63","67"
"211499","72","56","59","69","63","61"
"230187","65","55","61","56","65","64"
"234283","79","62","62","69","25","52"
"192043","69","44","52","59","65","65"
"219180","49","46","52","48","64","69"
"233260","76","64","54","70","23","69"
"203309","85","60","58","68","34","61"
"210477","84","53","61","68","31","55"
"238637","76","49","63","64","43","63"
"183597","70","68","66","63","47","64"
"197422","58","35","50","47","66","67"
"198702","67","65","62","63","62","75"
"199470","75","64","63","65","31","63"
"208174","57","39","62","65","64","60"
"209454","77","53","60","62","58","73"
"188206","66","46","60","64","60","73"
"208432","58","51","54","57","59","81"
"208944","66","30","42","46","65","73"
"209456","73","63","52","64","26","69"
"221488","63","60","59","65","67","71"
